"Year","Month","Day_of_month","Hour","YYYYMMDDHHMM_From","YYYYMMDDHHMM_To","WindSpeed_Avg_m_s","WindSpeed_Max_m_s","WindSpeed_gap_filled_percent","WindSpeed_missing_data_percent"
2023,11,2,17,202311021700,202311021759,8.84,12.74,0.00,0.00
2023,11,2,18,202311021800,202311021859,7.42,10.56,0.00,0.00
2023,11,2,19,202311021900,202311021959,6.97,9.49,0.00,0.00
2023,11,2,20,202311022000,202311022059,5.90,9.19,0.00,0.00
2023,11,2,21,202311022100,202311022159,3.87,7.50,0.00,0.00
2023,11,2,22,202311022200,202311022259,5.38,6.98,0.00,0.00
2023,11,2,23,202311022300,202311022359,5.08,6.42,0.00,0.00
2023,11,3,0,202311030000,202311030059,4.60,6.32,0.00,0.00
2023,11,3,1,202311030100,202311030159,5.68,7.99,0.00,0.00
2023,11,3,2,202311030200,202311030259,5.49,7.46,0.00,0.00
2023,11,3,3,202311030300,202311030359,6.12,8.40,0.00,0.00
2023,11,3,4,202311030400,202311030459,5.73,7.92,0.00,0.00
2023,11,3,5,202311030500,202311030559,6.17,8.92,0.00,0.00
2023,11,3,6,202311030600,202311030659,5.68,8.19,0.00,0.00
2023,11,3,7,202311030700,202311030759,5.13,7.60,0.00,0.00
2023,11,3,8,202311030800,202311030859,6.71,10.44,0.00,0.00
2023,11,3,9,202311030900,202311030959,5.95,8.89,0.00,0.00
2023,11,3,10,202311031000,202311031059,5.96,7.91,0.00,0.00
2023,11,3,11,202311031100,202311031159,5.26,7.97,0.00,0.00
2023,11,3,12,202311031200,202311031259,5.58,7.98,0.00,0.00
2023,11,3,13,202311031300,202311031359,4.86,6.97,0.00,0.00
2023,11,3,14,202311031400,202311031459,3.54,5.09,0.00,0.00
2023,11,3,15,202311031500,202311031559,2.63,4.39,0.00,0.00
2023,11,3,16,202311031600,202311031659,3.47,5.48,0.00,0.00
2023,11,3,17,202311031700,202311031759,4.02,5.10,0.00,0.00
2023,11,3,18,202311031800,202311031859,2.25,4.47,0.00,0.00
2023,11,3,19,202311031900,202311031959,2.59,3.42,0.00,0.00
2023,11,3,20,202311032000,202311032059,2.75,4.17,0.00,0.00
2023,11,3,21,202311032100,202311032159,4.54,7.95,0.00,0.00
2023,11,3,22,202311032200,202311032259,6.18,8.19,0.00,0.00
2023,11,3,23,202311032300,202311032359,6.85,9.26,0.00,0.00
2023,11,4,0,202311040000,202311040059,6.48,9.23,0.00,0.00
2023,11,4,1,202311040100,202311040159,6.87,10.00,0.00,0.00
2023,11,4,2,202311040200,202311040259,7.64,10.55,0.00,0.00
2023,11,4,3,202311040300,202311040359,6.59,10.10,0.00,0.00
2023,11,4,4,202311040400,202311040459,4.82,7.30,0.00,0.00
2023,11,4,5,202311040500,202311040559,4.28,6.49,0.00,0.00
2023,11,4,6,202311040600,202311040659,4.76,6.88,0.00,0.00
2023,11,4,7,202311040700,202311040759,4.20,6.74,0.00,0.00
2023,11,4,8,202311040800,202311040859,2.91,6.38,0.00,0.00
2023,11,4,9,202311040900,202311040959,3.46,10.52,0.00,0.00
2023,11,4,10,202311041000,202311041059,6.54,12.41,0.00,0.00
2023,11,4,11,202311041100,202311041159,5.48,9.25,0.00,0.00
2023,11,4,12,202311041200,202311041259,5.84,10.69,0.00,0.00
2023,11,4,13,202311041300,202311041359,7.83,13.59,0.00,0.00
2023,11,4,14,202311041400,202311041459,9.11,12.76,0.00,0.00
2023,11,4,15,202311041500,202311041559,10.03,14.60,0.00,0.00
2023,11,4,16,202311041600,202311041659,10.01,14.10,0.00,0.00
2023,11,4,17,202311041700,202311041759,9.22,12.32,0.00,0.00
2023,11,4,18,202311041800,202311041859,7.83,12.60,0.00,0.00
2023,11,4,19,202311041900,202311041959,8.34,12.69,0.00,0.00
2023,11,4,20,202311042000,202311042059,6.75,11.58,0.00,0.00
2023,11,4,21,202311042100,202311042159,7.37,11.13,0.00,0.00
2023,11,4,22,202311042200,202311042259,6.27,9.58,0.00,0.00
2023,11,4,23,202311042300,202311042359,8.83,12.59,0.00,0.00
2023,11,5,0,202311050000,202311050059,8.88,14.17,0.00,0.00
2023,11,5,1,202311050100,202311050159,10.52,14.91,0.00,0.00
2023,11,5,2,202311050200,202311050259,9.59,13.35,0.00,0.00
2023,11,5,3,202311050300,202311050359,9.06,13.73,0.00,0.00
2023,11,5,4,202311050400,202311050459,7.00,10.54,0.00,0.00
2023,11,5,5,202311050500,202311050559,9.14,13.62,0.00,0.00
2023,11,5,6,202311050600,202311050659,11.87,16.62,0.00,0.00
2023,11,5,7,202311050700,202311050759,11.03,15.77,0.00,0.00
2023,11,5,8,202311050800,202311050859,10.09,15.73,0.00,0.00
2023,11,5,9,202311050900,202311050959,9.30,16.14,0.00,0.00
2023,11,5,10,202311051000,202311051059,11.93,16.88,0.00,0.00
2023,11,5,11,202311051100,202311051159,11.96,17.26,0.00,0.00
2023,11,5,12,202311051200,202311051259,13.01,17.89,0.00,0.00
2023,11,5,13,202311051300,202311051359,8.16,12.81,0.00,0.00
2023,11,5,14,202311051400,202311051459,9.42,13.68,0.00,0.00
2023,11,5,15,202311051500,202311051559,10.28,15.45,0.00,0.00
2023,11,5,16,202311051600,202311051659,7.55,11.00,0.00,0.00
2023,11,5,17,202311051700,202311051759,8.33,11.35,0.00,0.00
2023,11,5,18,202311051800,202311051859,8.08,11.51,0.00,0.00
2023,11,5,19,202311051900,202311051959,9.60,12.53,0.00,0.00
2023,11,5,20,202311052000,202311052059,8.63,14.33,0.00,0.00
2023,11,5,21,202311052100,202311052159,9.17,12.65,0.00,0.00
2023,11,5,22,202311052200,202311052259,8.45,13.38,0.00,0.00
2023,11,5,23,202311052300,202311052359,9.06,13.64,0.00,0.00
2023,11,6,0,202311060000,202311060059,9.09,12.82,0.00,0.00
2023,11,6,1,202311060100,202311060159,8.64,11.73,0.00,0.00
2023,11,6,2,202311060200,202311060259,7.03,10.01,0.00,0.00
2023,11,6,3,202311060300,202311060359,6.75,11.03,0.00,0.00
2023,11,6,4,202311060400,202311060459,7.33,10.01,0.00,0.00
2023,11,6,5,202311060500,202311060559,7.49,10.06,0.00,0.00
2023,11,6,6,202311060600,202311060659,6.23,9.13,0.00,0.00
2023,11,6,7,202311060700,202311060759,6.35,9.38,0.00,0.00
2023,11,6,8,202311060800,202311060859,6.35,9.07,0.00,0.00
2023,11,6,9,202311060900,202311060959,6.32,8.44,0.00,0.00
2023,11,6,10,202311061000,202311061059,6.95,10.28,0.00,0.00
2023,11,6,11,202311061100,202311061159,5.77,9.70,0.00,0.00
2023,11,6,12,202311061200,202311061259,7.92,9.87,0.00,0.00
2023,11,6,13,202311061300,202311061359,5.87,11.01,0.00,0.00
2023,11,6,14,202311061400,202311061459,7.15,9.68,0.00,0.00
2023,11,6,15,202311061500,202311061559,6.31,10.88,0.00,0.00
2023,11,6,16,202311061600,202311061659,6.85,9.54,0.00,0.00
2023,11,6,17,202311061700,202311061759,7.12,9.38,0.00,0.00
2023,11,6,18,202311061800,202311061859,7.08,10.29,0.00,0.00
2023,11,6,19,202311061900,202311061959,7.72,9.95,0.00,0.00
2023,11,6,20,202311062000,202311062059,6.77,9.29,0.00,0.00
2023,11,6,21,202311062100,202311062159,6.26,8.09,0.00,0.00
2023,11,6,22,202311062200,202311062259,5.06,7.41,0.00,0.00
2023,11,6,23,202311062300,202311062359,4.93,6.21,0.00,0.00
2023,11,7,0,202311070000,202311070059,5.94,8.96,0.00,0.00
2023,11,7,1,202311070100,202311070159,4.86,8.47,0.00,0.00
2023,11,7,2,202311070200,202311070259,6.11,7.91,0.00,0.00
2023,11,7,3,202311070300,202311070359,6.30,9.29,0.00,0.00
2023,11,7,4,202311070400,202311070459,7.10,9.02,0.00,0.00
2023,11,7,5,202311070500,202311070559,6.79,9.09,0.00,0.00
2023,11,7,6,202311070600,202311070659,6.85,12.05,0.00,0.00
2023,11,7,7,202311070700,202311070759,6.91,9.96,0.00,0.00
2023,11,7,8,202311070800,202311070859,6.32,9.75,0.00,0.00
2023,11,7,9,202311070900,202311070959,5.98,9.59,0.00,0.00
2023,11,7,10,202311071000,202311071059,7.28,11.05,0.00,0.00
2023,11,7,11,202311071100,202311071159,7.15,9.95,0.00,0.00
2023,11,7,12,202311071200,202311071259,6.60,8.97,0.00,0.00
2023,11,7,13,202311071300,202311071359,5.12,6.59,0.00,0.00
2023,11,7,14,202311071400,202311071459,5.26,7.63,0.00,0.00
2023,11,7,15,202311071500,202311071559,4.43,7.62,0.00,0.00
2023,11,7,16,202311071600,202311071659,6.00,8.18,0.00,0.00
2023,11,7,17,202311071700,202311071759,5.21,7.34,0.00,0.00
2023,11,7,18,202311071800,202311071859,4.55,7.26,0.00,0.00
2023,11,7,19,202311071900,202311071959,5.64,7.68,0.00,0.00
2023,11,7,20,202311072000,202311072059,5.07,6.59,0.00,0.00
2023,11,7,21,202311072100,202311072159,5.98,8.89,0.00,0.00
2023,11,7,22,202311072200,202311072259,7.10,8.79,0.00,0.00
2023,11,7,23,202311072300,202311072359,5.76,7.36,0.00,0.00
2023,11,8,0,202311080000,202311080059,6.26,8.67,0.00,0.00
2023,11,8,1,202311080100,202311080159,5.38,7.98,0.00,0.00
2023,11,8,2,202311080200,202311080259,6.18,8.43,0.00,0.00
2023,11,8,3,202311080300,202311080359,6.17,7.89,0.00,0.00
2023,11,8,4,202311080400,202311080459,5.71,7.51,0.00,0.00
2023,11,8,5,202311080500,202311080559,5.18,6.89,0.00,0.00
2023,11,8,6,202311080600,202311080659,5.08,7.50,0.00,0.00
2023,11,8,7,202311080700,202311080759,4.60,6.42,0.00,0.00
2023,11,8,8,202311080800,202311080859,4.99,7.31,0.00,0.00
2023,11,8,9,202311080900,202311080959,4.64,7.82,0.00,0.00
2023,11,8,10,202311081000,202311081059,5.99,8.45,0.00,0.00
2023,11,8,11,202311081100,202311081159,5.06,7.54,0.00,0.00
2023,11,8,12,202311081200,202311081259,5.15,7.54,0.00,0.00
2023,11,8,13,202311081300,202311081359,3.98,6.00,0.00,0.00
2023,11,8,14,202311081400,202311081459,3.45,4.82,0.00,0.00
2023,11,8,15,202311081500,202311081559,2.15,3.55,0.00,0.00
2023,11,8,16,202311081600,202311081659,3.36,5.10,0.00,0.00
2023,11,8,17,202311081700,202311081759,4.93,6.86,0.00,0.00
2023,11,8,18,202311081800,202311081859,4.14,5.28,0.00,0.00
2023,11,8,19,202311081900,202311081959,3.30,4.28,0.00,0.00
2023,11,8,20,202311082000,202311082059,3.97,5.41,0.00,0.00
2023,11,8,21,202311082100,202311082159,3.96,5.34,0.00,0.00
2023,11,8,22,202311082200,202311082259,3.84,4.83,0.00,0.00
2023,11,8,23,202311082300,202311082359,2.43,4.69,0.00,0.00
2023,11,9,0,202311090000,202311090059,1.07,3.52,0.00,0.00
2023,11,9,1,202311090100,202311090159,0.88,1.65,0.00,0.00
2023,11,9,2,202311090200,202311090259,0.70,2.15,0.00,0.00
2023,11,9,3,202311090300,202311090359,0.98,2.35,0.00,0.00
2023,11,9,4,202311090400,202311090459,2.29,2.95,0.00,0.00
2023,11,9,5,202311090500,202311090559,1.88,2.80,0.00,0.00
2023,11,9,6,202311090600,202311090659,4.52,8.31,0.00,0.00
2023,11,9,7,202311090700,202311090759,5.16,8.77,0.00,0.00
2023,11,9,8,202311090800,202311090859,5.70,8.13,0.00,0.00
2023,11,9,9,202311090900,202311090959,6.71,10.59,0.00,0.00
2023,11,9,10,202311091000,202311091059,8.07,10.81,0.00,0.00
2023,11,9,11,202311091100,202311091159,7.38,9.99,0.00,0.00
2023,11,9,12,202311091200,202311091259,7.01,10.24,0.00,0.00
2023,11,9,13,202311091300,202311091359,6.83,9.75,0.00,0.00
2023,11,9,14,202311091400,202311091459,4.69,8.29,0.00,0.00
2023,11,9,15,202311091500,202311091559,5.15,8.74,0.00,0.00
2023,11,9,16,202311091600,202311091659,3.83,6.78,0.00,0.00
2023,11,9,17,202311091700,202311091759,5.36,7.71,0.00,0.00
2023,11,9,18,202311091800,202311091859,5.76,7.44,0.00,0.00
2023,11,9,19,202311091900,202311091959,6.37,8.80,0.00,0.00
2023,11,9,20,202311092000,202311092059,7.82,12.97,0.00,0.00
2023,11,9,21,202311092100,202311092159,8.54,12.86,0.00,0.00
2023,11,9,22,202311092200,202311092259,7.92,11.06,0.00,0.00
2023,11,9,23,202311092300,202311092359,8.25,13.08,0.00,0.00
2023,11,10,0,202311100000,202311100059,7.01,12.43,0.00,0.00
2023,11,10,1,202311100100,202311100159,7.23,9.95,0.00,0.00
2023,11,10,2,202311100200,202311100259,5.95,8.81,0.00,0.00
2023,11,10,3,202311100300,202311100359,7.85,11.21,0.00,0.00
2023,11,10,4,202311100400,202311100459,8.12,11.36,0.00,0.00
2023,11,10,5,202311100500,202311100559,8.35,11.34,0.00,0.00
2023,11,10,6,202311100600,202311100659,7.47,10.51,0.00,0.00
2023,11,10,7,202311100700,202311100759,7.25,10.01,0.00,0.00
2023,11,10,8,202311100800,202311100859,6.68,8.90,0.00,0.00
2023,11,10,9,202311100900,202311100959,6.59,9.39,0.00,0.00
2023,11,10,10,202311101000,202311101059,7.90,9.78,0.00,0.00
2023,11,10,11,202311101100,202311101159,7.52,10.24,0.00,0.00
2023,11,10,12,202311101200,202311101259,6.78,10.08,0.00,0.00
2023,11,10,13,202311101300,202311101359,6.31,9.08,0.00,0.00
2023,11,10,14,202311101400,202311101459,5.62,10.47,0.00,0.00
2023,11,10,15,202311101500,202311101559,5.66,8.33,0.00,0.00
2023,11,10,16,202311101600,202311101659,6.30,9.42,0.00,0.00
2023,11,10,17,202311101700,202311101759,6.30,9.02,0.00,0.00
2023,11,10,18,202311101800,202311101859,7.95,11.05,0.00,0.00
2023,11,10,19,202311101900,202311101959,7.98,10.74,0.00,0.00
2023,11,10,20,202311102000,202311102059,9.37,12.46,0.00,0.00
2023,11,10,21,202311102100,202311102159,9.24,13.96,0.00,0.00
2023,11,10,22,202311102200,202311102259,10.51,13.58,0.00,0.00
2023,11,10,23,202311102300,202311102359,8.28,11.16,0.00,0.00
2023,11,11,0,202311110000,202311110059,7.30,9.36,0.00,0.00
2023,11,11,1,202311110100,202311110159,6.20,9.64,0.00,0.00
2023,11,11,2,202311110200,202311110259,5.37,7.79,0.00,0.00
2023,11,11,3,202311110300,202311110359,4.03,6.02,0.00,0.00
2023,11,11,4,202311110400,202311110459,3.13,5.23,0.00,0.00
2023,11,11,5,202311110500,202311110559,5.32,7.94,0.00,0.00
2023,11,11,6,202311110600,202311110659,4.19,5.62,0.00,0.00
2023,11,11,7,202311110700,202311110759,4.55,6.43,0.00,0.00
2023,11,11,8,202311110800,202311110859,4.34,7.36,0.00,0.00
2023,11,11,9,202311110900,202311110959,4.00,6.47,0.00,0.00
2023,11,11,10,202311111000,202311111059,5.73,7.17,0.00,0.00
2023,11,11,11,202311111100,202311111159,6.19,8.97,0.00,0.00
2023,11,11,12,202311111200,202311111259,5.54,8.80,0.00,0.00
2023,11,11,13,202311111300,202311111359,4.75,6.60,0.00,0.00
2023,11,11,14,202311111400,202311111459,4.42,6.75,0.00,0.00
2023,11,11,15,202311111500,202311111559,5.52,7.78,0.00,0.00
2023,11,11,16,202311111600,202311111659,3.78,7.32,0.00,0.00
2023,11,11,17,202311111700,202311111759,2.99,4.50,0.00,0.00
2023,11,11,18,202311111800,202311111859,2.91,4.55,0.00,0.00
2023,11,11,19,202311111900,202311111959,3.39,5.16,0.00,0.00
2023,11,11,20,202311112000,202311112059,3.21,4.23,0.00,0.00
2023,11,11,21,202311112100,202311112159,3.38,4.37,0.00,0.00
2023,11,11,22,202311112200,202311112259,2.42,3.74,0.00,0.00
2023,11,11,23,202311112300,202311112359,1.73,3.33,0.00,0.00
2023,11,12,0,202311120000,202311120059,3.86,6.16,0.00,0.00
2023,11,12,1,202311120100,202311120159,5.75,7.47,0.00,0.00
2023,11,12,2,202311120200,202311120259,6.62,7.62,0.00,0.00
2023,11,12,3,202311120300,202311120359,5.18,6.75,0.00,0.00
2023,11,12,4,202311120400,202311120459,3.50,5.94,0.00,0.00
2023,11,12,5,202311120500,202311120559,2.20,3.89,0.00,0.00
2023,11,12,6,202311120600,202311120659,0.88,2.11,0.00,0.00
2023,11,12,7,202311120700,202311120759,1.61,2.46,0.00,0.00
2023,11,12,8,202311120800,202311120859,1.89,2.77,0.00,0.00
2023,11,12,9,202311120900,202311120959,1.83,2.73,0.00,0.00
2023,11,12,10,202311121000,202311121059,0.95,2.16,0.00,0.00
2023,11,12,11,202311121100,202311121159,0.91,1.78,0.00,0.00
2023,11,12,12,202311121200,202311121259,1.16,2.31,0.00,0.00
2023,11,12,13,202311121300,202311121359,1.78,3.57,0.00,0.00
2023,11,12,14,202311121400,202311121459,1.80,3.02,0.00,0.00
2023,11,12,15,202311121500,202311121559,1.70,3.88,0.00,0.00
2023,11,12,16,202311121600,202311121659,7.15,10.94,0.00,0.00
2023,11,12,17,202311121700,202311121759,9.18,12.24,0.00,0.00
2023,11,12,18,202311121800,202311121859,8.58,11.25,0.00,0.00
2023,11,12,19,202311121900,202311121959,8.46,10.61,0.00,0.00
2023,11,12,20,202311122000,202311122059,7.19,9.32,0.00,0.00
2023,11,12,21,202311122100,202311122159,7.64,10.45,0.00,0.00
2023,11,12,22,202311122200,202311122259,5.84,8.15,0.00,0.00
2023,11,12,23,202311122300,202311122359,8.92,11.99,0.00,0.00
2023,11,13,0,202311130000,202311130059,10.00,13.49,0.00,0.00
2023,11,13,1,202311130100,202311130159,8.88,11.20,0.00,0.00
2023,11,13,2,202311130200,202311130259,9.22,14.34,0.00,0.00
2023,11,13,3,202311130300,202311130359,8.46,11.58,0.00,0.00
2023,11,13,4,202311130400,202311130459,7.08,12.91,0.00,0.00
2023,11,13,5,202311130500,202311130559,6.66,8.57,0.00,0.00
2023,11,13,6,202311130600,202311130659,9.06,11.86,0.00,0.00
2023,11,13,7,202311130700,202311130759,9.70,12.69,0.00,0.00
2023,11,13,8,202311130800,202311130859,9.67,13.78,0.00,0.00
2023,11,13,9,202311130900,202311130959,9.24,12.95,0.00,0.00
2023,11,13,10,202311131000,202311131059,8.79,12.54,0.00,0.00
2023,11,13,11,202311131100,202311131159,8.16,12.46,0.00,0.00
2023,11,13,12,202311131200,202311131259,8.74,13.13,0.00,0.00
2023,11,13,13,202311131300,202311131359,8.63,11.44,0.00,0.00
2023,11,13,14,202311131400,202311131459,8.89,13.15,0.00,0.00
2023,11,13,15,202311131500,202311131559,8.60,12.95,0.00,0.00
2023,11,13,16,202311131600,202311131659,9.68,13.86,0.00,0.00
2023,11,13,17,202311131700,202311131759,9.81,14.36,0.00,0.00
2023,11,13,18,202311131800,202311131859,10.15,16.38,0.00,0.00
2023,11,13,19,202311131900,202311131959,9.18,13.00,0.00,0.00
2023,11,13,20,202311132000,202311132059,9.68,14.06,0.00,0.00
2023,11,13,21,202311132100,202311132159,7.83,11.58,0.00,0.00
2023,11,13,22,202311132200,202311132259,5.92,10.59,0.00,0.00
2023,11,13,23,202311132300,202311132359,5.86,8.56,0.00,0.00
2023,11,14,0,202311140000,202311140059,4.04,6.04,0.00,0.00
2023,11,14,1,202311140100,202311140159,1.86,5.17,0.00,0.00
2023,11,14,2,202311140200,202311140259,1.45,3.18,0.00,0.00
2023,11,14,3,202311140300,202311140359,3.61,8.12,0.00,0.00
2023,11,14,4,202311140400,202311140459,6.05,10.43,0.00,0.00
2023,11,14,5,202311140500,202311140559,6.18,9.54,0.00,0.00
2023,11,14,6,202311140600,202311140659,7.52,10.28,0.00,0.00
2023,11,14,7,202311140700,202311140759,7.51,10.08,0.00,0.00
2023,11,14,8,202311140800,202311140859,6.97,9.18,0.00,0.00
2023,11,14,9,202311140900,202311140959,7.57,10.09,0.00,0.00
2023,11,14,10,202311141000,202311141059,6.63,9.14,0.00,0.00
2023,11,14,11,202311141100,202311141159,6.85,9.91,0.00,0.00
2023,11,14,12,202311141200,202311141259,6.12,8.79,0.00,0.00
2023,11,14,13,202311141300,202311141359,5.38,7.16,0.00,0.00
2023,11,14,14,202311141400,202311141459,5.32,7.84,0.00,0.00
2023,11,14,15,202311141500,202311141559,4.13,6.14,0.00,0.00
2023,11,14,16,202311141600,202311141659,6.67,10.53,0.00,0.00
2023,11,14,17,202311141700,202311141759,8.84,11.95,0.00,0.00
2023,11,14,18,202311141800,202311141859,8.79,11.80,0.00,0.00
2023,11,14,19,202311141900,202311141959,6.21,10.19,0.00,0.00
2023,11,14,20,202311142000,202311142059,4.45,8.24,0.00,0.00
2023,11,14,21,202311142100,202311142159,6.16,8.77,0.00,0.00
2023,11,14,22,202311142200,202311142259,6.82,8.77,0.00,0.00
2023,11,14,23,202311142300,202311142359,7.24,9.34,0.00,0.00
2023,11,15,0,202311150000,202311150059,7.23,9.20,0.00,0.00
2023,11,15,1,202311150100,202311150159,5.30,7.05,0.00,0.00
2023,11,15,2,202311150200,202311150259,5.44,7.06,0.00,0.00
2023,11,15,3,202311150300,202311150359,5.60,7.80,0.00,0.00
2023,11,15,4,202311150400,202311150459,6.01,7.89,0.00,0.00
2023,11,15,5,202311150500,202311150559,5.87,7.21,0.00,0.00
2023,11,15,6,202311150600,202311150659,5.21,7.72,0.00,0.00
2023,11,15,7,202311150700,202311150759,5.38,7.33,0.00,0.00
2023,11,15,8,202311150800,202311150859,5.98,8.16,0.00,0.00
2023,11,15,9,202311150900,202311150959,6.32,8.20,0.00,0.00
2023,11,15,10,202311151000,202311151059,6.21,8.95,0.00,0.00
2023,11,15,11,202311151100,202311151159,6.59,8.64,0.00,0.00
2023,11,15,12,202311151200,202311151259,6.39,9.27,0.00,0.00
2023,11,15,13,202311151300,202311151359,6.33,8.73,0.00,0.00
2023,11,15,14,202311151400,202311151459,5.79,7.79,0.00,0.00
2023,11,15,15,202311151500,202311151559,4.32,7.00,0.00,0.00
2023,11,15,16,202311151600,202311151659,5.62,7.35,0.00,0.00
2023,11,15,17,202311151700,202311151759,5.99,7.97,0.00,0.00
2023,11,15,18,202311151800,202311151859,6.44,9.02,0.00,0.00
2023,11,15,19,202311151900,202311151959,6.17,8.11,0.00,0.00
2023,11,15,20,202311152000,202311152059,6.20,8.15,0.00,0.00
2023,11,15,21,202311152100,202311152159,5.36,7.29,0.00,0.00
2023,11,15,22,202311152200,202311152259,4.85,6.59,0.00,0.00
2023,11,15,23,202311152300,202311152359,4.40,6.07,0.00,0.00
2023,11,16,0,202311160000,202311160059,4.83,6.18,0.00,0.00
2023,11,16,1,202311160100,202311160159,3.89,6.69,0.00,0.00
2023,11,16,2,202311160200,202311160259,3.25,4.08,0.00,0.00
2023,11,16,3,202311160300,202311160359,3.06,4.32,0.00,0.00
2023,11,16,4,202311160400,202311160459,2.01,3.33,0.00,0.00
2023,11,16,5,202311160500,202311160559,3.85,5.13,0.00,0.00
2023,11,16,6,202311160600,202311160659,4.58,6.07,0.00,0.00
2023,11,16,7,202311160700,202311160759,3.50,4.62,0.00,0.00
2023,11,16,8,202311160800,202311160859,3.60,4.90,0.00,0.00
2023,11,16,9,202311160900,202311160959,2.83,3.89,0.00,0.00
2023,11,16,10,202311161000,202311161059,3.47,6.55,0.00,0.00
2023,11,16,11,202311161100,202311161159,3.85,8.00,0.00,0.00
2023,11,16,12,202311161200,202311161259,2.20,4.00,0.00,0.00
2023,11,16,13,202311161300,202311161359,2.64,5.07,0.00,0.00
2023,11,16,14,202311161400,202311161459,1.66,3.41,0.00,0.00
2023,11,16,15,202311161500,202311161559,1.71,3.18,0.00,0.00
2023,11,16,16,202311161600,202311161659,4.68,10.03,0.00,0.00
2023,11,16,17,202311161700,202311161759,8.39,11.71,0.00,0.00
2023,11,16,18,202311161800,202311161859,9.17,15.54,0.00,0.00
2023,11,16,19,202311161900,202311161959,9.49,13.11,0.00,0.00
2023,11,16,20,202311162000,202311162059,10.55,16.56,0.00,0.00
2023,11,16,21,202311162100,202311162159,7.31,17.89,0.00,0.00
2023,11,16,22,202311162200,202311162259,3.56,10.03,0.00,0.00
2023,11,16,23,202311162300,202311162359,5.85,8.69,0.00,0.00
2023,11,17,0,202311170000,202311170059,4.01,5.23,0.00,0.00
2023,11,17,1,202311170100,202311170159,2.41,4.74,0.00,0.00
2023,11,17,2,202311170200,202311170259,0.57,1.78,0.00,0.00
2023,11,17,3,202311170300,202311170359,1.53,3.71,0.00,0.00
2023,11,17,4,202311170400,202311170459,2.17,4.15,0.00,0.00
2023,11,17,5,202311170500,202311170559,1.79,2.46,0.00,0.00
2023,11,17,6,202311170600,202311170659,0.91,2.02,0.00,0.00
2023,11,17,7,202311170700,202311170759,0.60,1.74,0.00,0.00
2023,11,17,8,202311170800,202311170859,0.94,2.00,0.00,0.00
2023,11,17,9,202311170900,202311170959,0.64,1.50,0.00,0.00
2023,11,17,10,202311171000,202311171059,1.91,3.73,0.00,0.00
2023,11,17,11,202311171100,202311171159,3.92,5.64,0.00,0.00
2023,11,17,12,202311171200,202311171259,4.38,6.67,0.00,0.00
2023,11,17,13,202311171300,202311171359,4.34,6.11,0.00,0.00
2023,11,17,14,202311171400,202311171459,3.57,4.89,0.00,0.00
2023,11,17,15,202311171500,202311171559,3.41,4.83,0.00,0.00
2023,11,17,16,202311171600,202311171659,3.84,5.43,0.00,0.00
2023,11,17,17,202311171700,202311171759,3.35,5.68,0.00,0.00
2023,11,17,18,202311171800,202311171859,2.15,3.30,0.00,0.00
2023,11,17,19,202311171900,202311171959,2.54,3.32,0.00,0.00
2023,11,17,20,202311172000,202311172059,2.45,3.16,0.00,0.00
2023,11,17,21,202311172100,202311172159,1.52,2.89,0.00,0.00
2023,11,17,22,202311172200,202311172259,2.01,3.69,0.00,0.00
2023,11,17,23,202311172300,202311172359,1.43,2.82,0.00,0.00
2023,11,18,0,202311180000,202311180059,1.02,3.12,0.00,0.00
2023,11,18,1,202311180100,202311180159,4.74,6.57,0.00,0.00
2023,11,18,2,202311180200,202311180259,3.96,6.24,0.00,0.00
2023,11,18,3,202311180300,202311180359,3.47,5.64,0.00,0.00
2023,11,18,4,202311180400,202311180459,3.52,4.91,0.00,0.00
2023,11,18,5,202311180500,202311180559,5.95,7.38,0.00,0.00
2023,11,18,6,202311180600,202311180659,5.00,7.55,0.00,0.00
2023,11,18,7,202311180700,202311180759,4.47,6.22,0.00,0.00
2023,11,18,8,202311180800,202311180859,5.35,6.65,0.00,0.00
2023,11,18,9,202311180900,202311180959,2.32,3.64,0.00,0.00
2023,11,18,10,202311181000,202311181059,1.41,2.39,0.00,0.00
2023,11,18,11,202311181100,202311181159,1.22,2.23,0.00,0.00
2023,11,18,12,202311181200,202311181259,1.84,3.60,0.00,0.00
2023,11,18,13,202311181300,202311181359,3.15,5.56,0.00,0.00
2023,11,18,14,202311181400,202311181459,2.60,4.79,0.00,0.00
2023,11,18,15,202311181500,202311181559,0.92,2.27,0.00,0.00
2023,11,18,16,202311181600,202311181659,2.93,5.43,0.00,0.00
2023,11,18,17,202311181700,202311181759,4.89,6.28,0.00,0.00
2023,11,18,18,202311181800,202311181859,5.82,8.16,0.00,0.00
2023,11,18,19,202311181900,202311181959,5.55,8.10,0.00,0.00
2023,11,18,20,202311182000,202311182059,5.84,8.77,0.00,0.00
2023,11,18,21,202311182100,202311182159,7.61,11.17,0.00,0.00
2023,11,18,22,202311182200,202311182259,8.01,10.61,0.00,0.00
2023,11,18,23,202311182300,202311182359,7.93,11.25,0.00,0.00
2023,11,19,0,202311190000,202311190059,7.52,11.44,0.00,0.00
2023,11,19,1,202311190100,202311190159,8.30,12.12,0.00,0.00
2023,11,19,2,202311190200,202311190259,7.01,11.35,0.00,0.00
2023,11,19,3,202311190300,202311190359,8.06,10.83,0.00,0.00
2023,11,19,4,202311190400,202311190459,7.81,10.12,0.00,0.00
