"","X.3","X.2","datetime","station_id","type","ta","rh","No","station_lat","station_lon","sunrise","sunset","time_of_day","period","date","phenophase","Year","Month","Day_of_month","Hour","YYYYMMDDHHMM_To","WindSpeed_Avg_m_s","WindSpeed_Max_m_s","cooling_rate","time_after_sunset"
"1212",6060,6060,"2023-02-20 12:00:00","FRHOCH","measured",14.6948333333333,49.4866666666667,1,48.053762,7.805014,"2023-02-20 06:29:05","2023-02-20 16:58:59",12,"day","2023-02-20","leafless",2023,2,20,11,"2023-02-20 11:59:00",2.01,3.56,-0.951333333333301,19
"1213",6061,6061,"2023-02-20 13:00:00","FRHOCH","measured",15.3705,48.005,1,48.053762,7.805014,"2023-02-20 06:29:05","2023-02-20 16:58:59",13,"day","2023-02-20","leafless",2023,2,20,12,"2023-02-20 12:59:00",2.08,3.47,-0.6756666666667,20
"1214",6066,6066,"2023-02-20 14:00:00","FRHOCH","measured",17.4085,41.3666666666667,1,48.053762,7.805014,"2023-02-20 06:29:05","2023-02-20 16:58:59",14,"day","2023-02-20","leafless",2023,2,20,13,"2023-02-20 13:59:00",1.38,3.12,-2.038,21
"1215",6071,6071,"2023-02-20 15:00:00","FRHOCH","measured",17.4978333333333,40.715,1,48.053762,7.805014,"2023-02-20 06:29:05","2023-02-20 16:58:59",15,"day","2023-02-20","leafless",2023,2,20,14,"2023-02-20 14:59:00",1.29,2.24,-0.0893333333333004,22
"1216",6076,6076,"2023-02-20 16:00:00","FRHOCH","measured",16.8386666666667,40.4066666666667,1,48.053762,7.805014,"2023-02-20 06:29:05","2023-02-20 16:58:59",16,"day","2023-02-20","leafless",2023,2,20,15,"2023-02-20 15:59:00",1.72,2.33,0.6591666666666,23
"1217",6085,6085,"2023-02-20 17:00:00","FRHOCH","measured",13.2748333333333,48.0583333333333,1,48.053762,7.805014,"2023-02-20 06:29:05","2023-02-20 16:58:59",17,"night","2023-02-20","leafless",2023,2,20,16,"2023-02-20 16:59:00",1.78,2.59,3.5638333333334,0
"1218",6090,6090,"2023-02-20 18:00:00","FRHOCH","measured",9.70483333333333,62.99,1,48.053762,7.805014,"2023-02-20 06:29:05","2023-02-20 16:58:59",18,"night","2023-02-20","leafless",2023,2,20,17,"2023-02-20 17:59:00",2.06,2.66,3.56999999999997,1
"1219",6092,6092,"2023-02-20 19:00:00","FRHOCH","measured",7.55833333333333,74.1716666666667,1,48.053762,7.805014,"2023-02-20 06:29:05","2023-02-20 16:58:59",19,"night","2023-02-20","leafless",2023,2,20,18,"2023-02-20 18:59:00",3.99,6.32,2.1465,2
"1220",6098,6098,"2023-02-20 20:00:00","FRHOCH","measured",6.10366666666668,78.4716666666667,1,48.053762,7.805014,"2023-02-20 06:29:05","2023-02-20 16:58:59",20,"night","2023-02-20","leafless",2023,2,20,19,"2023-02-20 19:59:00",4.56,6.71,1.45466666666665,3
"1221",6104,6104,"2023-02-20 21:00:00","FRHOCH","measured",5.01283333333334,81.6766666666666,1,48.053762,7.805014,"2023-02-20 06:29:05","2023-02-20 16:58:59",21,"night","2023-02-20","leafless",2023,2,20,20,"2023-02-20 20:59:00",5.36,7.24,1.09083333333334,4
"1222",6110,6110,"2023-02-20 22:00:00","FRHOCH","measured",4.17416666666668,85.5916666666665,1,48.053762,7.805014,"2023-02-20 06:29:05","2023-02-20 16:58:59",22,"night","2023-02-20","leafless",2023,2,20,21,"2023-02-20 21:59:00",3.82,5.16,0.83866666666666,5
"1223",6113,6113,"2023-02-20 23:00:00","FRHOCH","measured",4.293,82.9716666666668,1,48.053762,7.805014,"2023-02-20 06:29:05","2023-02-20 16:58:59",23,"night","2023-02-20","leafless",2023,2,20,22,"2023-02-20 22:59:00",1.68,2.77,-0.11883333333332,6
"1224",6119,6119,"2023-02-21 00:00:00","FRHOCH","measured",2.931,88.1566666666668,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",0,"night","2023-02-20","leafless",2023,2,20,23,"2023-02-20 23:59:00",1.96,3.05,1.362,7
"1225",6123,6123,"2023-02-21 01:00:00","FRHOCH","measured",2.51016666666666,90.2766666666668,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",1,"night","2023-02-21","leafless",2023,2,21,0,"2023-02-21 00:59:00",2.87,3.97,0.42083333333334,8
"1226",6129,6129,"2023-02-21 02:00:00","FRHOCH","measured",2.11233333333333,90.8933333333334,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",2,"night","2023-02-21","leafless",2023,2,21,1,"2023-02-21 01:59:00",3.19,5.44,0.39783333333333,9
"1227",6133,6133,"2023-02-21 03:00:00","FRHOCH","measured",1.72450000000001,89.8633333333333,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",3,"night","2023-02-21","leafless",2023,2,21,2,"2023-02-21 02:59:00",3,5.41,0.38783333333332,10
"1228",6140,6140,"2023-02-21 04:00:00","FRHOCH","measured",0.460166666666666,97.6283333333333,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",4,"night","2023-02-21","leafless",2023,2,21,3,"2023-02-21 03:59:00",1.9,3.42,1.26433333333334,11
"1229",6144,6144,"2023-02-21 05:00:00","FRHOCH","measured",1.17466666666667,93.3550000000001,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",5,"night","2023-02-21","leafless",2023,2,21,4,"2023-02-21 04:59:00",0.69,1.31,-0.714500000000004,12
"1230",6146,6146,"2023-02-21 06:00:00","FRHOCH","measured",0.646833333333349,96.4266666666666,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",6,"night","2023-02-21","leafless",2023,2,21,5,"2023-02-21 05:59:00",0.78,1.39,0.527833333333321,13
"1231",6152,6152,"2023-02-21 07:00:00","FRHOCH","measured",1.289,92.5466666666667,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",7,"day","2023-02-21","leafless",2023,2,21,6,"2023-02-21 06:59:00",0.65,1.44,-0.642166666666651,14
"1232",6156,6156,"2023-02-21 08:00:00","FRHOCH","measured",7.38050000000001,69.9366666666667,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",8,"day","2023-02-21","leafless",2023,2,21,7,"2023-02-21 07:59:00",0.86,1.74,-6.09150000000001,15
"1233",6164,6164,"2023-02-21 09:00:00","FRHOCH","measured",9.01066666666667,64.6933333333333,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",9,"day","2023-02-21","leafless",2023,2,21,8,"2023-02-21 08:59:00",0.76,1.34,-1.63016666666666,16
"1234",6169,6169,"2023-02-21 10:00:00","FRHOCH","measured",12.1371666666667,54.7750000000001,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",10,"day","2023-02-21","leafless",2023,2,21,9,"2023-02-21 09:59:00",1.08,1.72,-3.12650000000003,17
"1235",6173,6173,"2023-02-21 11:00:00","FRHOCH","measured",13.8941666666667,51.1966666666666,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",11,"day","2023-02-21","leafless",2023,2,21,10,"2023-02-21 10:59:00",1.59,2.28,-1.757,18
"1236",6180,6180,"2023-02-21 12:00:00","FRHOCH","measured",15.6666666666667,44.535,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",12,"day","2023-02-21","leafless",2023,2,21,11,"2023-02-21 11:59:00",1.65,2.39,-1.7725,19
"1237",6182,6182,"2023-02-21 13:00:00","FRHOCH","measured",17.312,37.7683333333334,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",13,"day","2023-02-21","leafless",2023,2,21,12,"2023-02-21 12:59:00",1.84,2.89,-1.6453333333333,20
"1238",6189,6189,"2023-02-21 14:00:00","FRHOCH","measured",18.2308333333333,32.3616666666666,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",14,"day","2023-02-21","leafless",2023,2,21,13,"2023-02-21 13:59:00",1.73,2.55,-0.9188333333333,21
"1239",6193,6193,"2023-02-21 15:00:00","FRHOCH","measured",18.8903333333333,28.0116666666667,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",15,"day","2023-02-21","leafless",2023,2,21,14,"2023-02-21 14:59:00",1.85,2.47,-0.659499999999998,22
"1240",6197,6197,"2023-02-21 16:00:00","FRHOCH","measured",17.2743333333333,32.3266666666667,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",16,"day","2023-02-21","leafless",2023,2,21,15,"2023-02-21 15:59:00",1.52,2.1,1.616,23
"1241",6204,6204,"2023-02-21 17:00:00","FRHOCH","measured",14.2403333333333,38.4516666666667,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",17,"night","2023-02-21","leafless",2023,2,21,16,"2023-02-21 16:59:00",1.84,2.37,3.034,0
"1242",6207,6207,"2023-02-21 18:00:00","FRHOCH","measured",10.5783333333333,48.9933333333334,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",18,"night","2023-02-21","leafless",2023,2,21,17,"2023-02-21 17:59:00",1.29,3.73,3.662,1
"1243",6215,6215,"2023-02-21 19:00:00","FRHOCH","measured",8.90916666666666,59.1766666666668,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",19,"night","2023-02-21","leafless",2023,2,21,18,"2023-02-21 18:59:00",3.14,4.44,1.66916666666664,2
"1244",6220,6220,"2023-02-21 20:00:00","FRHOCH","measured",6.50349999999999,71.2250000000001,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",20,"night","2023-02-21","leafless",2023,2,21,19,"2023-02-21 19:59:00",1.68,3,2.40566666666667,3
"1245",6224,6224,"2023-02-21 21:00:00","FRHOCH","measured",5.56166666666667,73.4083333333334,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",21,"night","2023-02-21","leafless",2023,2,21,20,"2023-02-21 20:59:00",2.14,4.15,0.94183333333332,4
"1246",6230,6230,"2023-02-21 22:00:00","FRHOCH","measured",4.259,78.7900000000001,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",22,"night","2023-02-21","leafless",2023,2,21,21,"2023-02-21 21:59:00",2.04,2.86,1.30266666666667,5
"1247",6235,6235,"2023-02-21 23:00:00","FRHOCH","measured",3.71399999999999,81.2633333333334,1,48.053762,7.805014,"2023-02-21 06:27:18","2023-02-21 17:00:33",23,"night","2023-02-21","leafless",2023,2,21,22,"2023-02-21 22:59:00",1.67,2.7,0.54500000000001,6
"1248",6238,6238,"2023-02-22 00:00:00","FRHOCH","measured",1.96216666666667,88.3800000000001,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",0,"night","2023-02-21","leafless",2023,2,21,23,"2023-02-21 23:59:00",1.62,3.54,1.75183333333332,7
"1249",6245,6245,"2023-02-22 01:00:00","FRHOCH","measured",1.66966666666667,89.5433333333333,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",1,"night","2023-02-22","leafless",2023,2,22,0,"2023-02-22 00:59:00",1.45,3.18,0.2925,8
"1250",6247,6247,"2023-02-22 02:00:00","FRHOCH","measured",1.96533333333333,86.2283333333334,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",2,"night","2023-02-22","leafless",2023,2,22,1,"2023-02-22 01:59:00",1.05,2.16,-0.29566666666666,9
"1251",6254,6254,"2023-02-22 03:00:00","FRHOCH","measured",1.8985,87.2850000000001,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",3,"night","2023-02-22","leafless",2023,2,22,2,"2023-02-22 02:59:00",2.26,5.02,0.06683333333333,10
"1252",6258,6258,"2023-02-22 04:00:00","FRHOCH","measured",0.382000000000002,93.1916666666666,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",4,"night","2023-02-22","leafless",2023,2,22,3,"2023-02-22 03:59:00",1.84,3.77,1.5165,11
"1253",6262,6262,"2023-02-22 05:00:00","FRHOCH","measured",0.128000000000006,95.1166666666666,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",5,"night","2023-02-22","leafless",2023,2,22,4,"2023-02-22 04:59:00",3.41,4.54,0.253999999999996,12
"1254",6266,6266,"2023-02-22 06:00:00","FRHOCH","measured",0.423833333333342,92.6899999999998,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",6,"night","2023-02-22","leafless",2023,2,22,5,"2023-02-22 05:59:00",0.78,1.84,-0.295833333333336,13
"1255",6271,6271,"2023-02-22 07:00:00","FRHOCH","measured",1.4895,89.3816666666667,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",7,"day","2023-02-22","leafless",2023,2,22,6,"2023-02-22 06:59:00",1.2,2.22,-1.06566666666666,14
"1256",6277,6277,"2023-02-22 08:00:00","FRHOCH","measured",6.7835,72.7216666666666,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",8,"day","2023-02-22","leafless",2023,2,22,7,"2023-02-22 07:59:00",1.89,3.37,-5.294,15
"1257",6285,6285,"2023-02-22 09:00:00","FRHOCH","measured",8.90033333333333,64.97,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",9,"day","2023-02-22","leafless",2023,2,22,8,"2023-02-22 08:59:00",1.79,3.33,-2.11683333333333,16
"1258",6286,6286,"2023-02-22 10:00:00","FRHOCH","measured",12.5798333333333,59.8266666666667,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",10,"day","2023-02-22","leafless",2023,2,22,9,"2023-02-22 09:59:00",2.52,8.65,-3.67949999999997,17
"1259",6292,6292,"2023-02-22 11:00:00","FRHOCH","measured",13.826,60.5466666666668,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",11,"day","2023-02-22","leafless",2023,2,22,10,"2023-02-22 10:59:00",6.62,9.21,-1.2461666666667,18
"1260",6297,6297,"2023-02-22 12:00:00","FRHOCH","measured",13.2378333333333,61.9516666666667,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",12,"day","2023-02-22","leafless",2023,2,22,11,"2023-02-22 11:59:00",5.54,8.69,0.5881666666667,19
"1261",6305,6305,"2023-02-22 13:00:00","FRHOCH","measured",13.3366666666667,62.8033333333334,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",13,"day","2023-02-22","leafless",2023,2,22,12,"2023-02-22 12:59:00",6.4,7.9,-0.0988333333333991,20
"1262",6309,6309,"2023-02-22 14:00:00","FRHOCH","measured",13.2283333333333,64.3000000000001,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",14,"day","2023-02-22","leafless",2023,2,22,13,"2023-02-22 13:59:00",4.51,6.62,0.1083333333334,21
"1263",6311,6311,"2023-02-22 15:00:00","FRHOCH","measured",12.995,66.715,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",15,"day","2023-02-22","leafless",2023,2,22,14,"2023-02-22 14:59:00",3.94,5.3,0.233333333333301,22
"1264",6320,6320,"2023-02-22 16:00:00","FRHOCH","measured",12.2951666666667,72.015,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",16,"day","2023-02-22","leafless",2023,2,22,15,"2023-02-22 15:59:00",3.43,4.55,0.699833333333299,23
"1265",6322,6322,"2023-02-22 17:00:00","FRHOCH","measured",11.7788333333333,75.56,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",17,"day","2023-02-22","leafless",2023,2,22,16,"2023-02-22 16:59:00",3.83,6.19,0.516333333333401,0
"1266",6329,6329,"2023-02-22 18:00:00","FRHOCH","measured",11.2365,81.0166666666667,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",18,"night","2023-02-22","leafless",2023,2,22,17,"2023-02-22 17:59:00",3.93,6.3,0.5423333333333,1
"1267",6331,6331,"2023-02-22 19:00:00","FRHOCH","measured",10.2811666666667,90.3833333333334,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",19,"night","2023-02-22","leafless",2023,2,22,18,"2023-02-22 18:59:00",4.3,6.21,0.9553333333333,2
"1268",6338,6338,"2023-02-22 20:00:00","FRHOCH","measured",10.1095,92.2966666666666,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",20,"night","2023-02-22","leafless",2023,2,22,19,"2023-02-22 19:59:00",4.46,6.39,0.171666666666699,3
"1269",6343,6343,"2023-02-22 21:00:00","FRHOCH","measured",10.0861666666667,92.3633333333333,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",21,"night","2023-02-22","leafless",2023,2,22,20,"2023-02-22 20:59:00",3.35,4.94,0.0233333333333015,4
"1270",6346,6346,"2023-02-22 22:00:00","FRHOCH","measured",10.264,89.9883333333333,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",22,"night","2023-02-22","leafless",2023,2,22,21,"2023-02-22 21:59:00",3.34,4.61,-0.1778333333333,5
"1271",6354,6354,"2023-02-22 23:00:00","FRHOCH","measured",9.9305,91.7716666666667,1,48.053762,7.805014,"2023-02-22 06:25:29","2023-02-22 17:02:08",23,"night","2023-02-22","leafless",2023,2,22,22,"2023-02-22 22:59:00",3.14,4.67,0.333499999999999,6
"1272",6360,6360,"2023-02-23 00:00:00","FRHOCH","measured",9.99316666666667,89.6249999999998,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",0,"night","2023-02-22","leafless",2023,2,22,23,"2023-02-22 23:59:00",3.12,4.14,-0.0626666666666704,7
"1273",6365,6365,"2023-02-23 01:00:00","FRHOCH","measured",9.80183333333333,91.0500000000001,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",1,"night","2023-02-23","leafless",2023,2,23,0,"2023-02-23 00:59:00",2.92,4.21,0.191333333333342,8
"1274",6366,6366,"2023-02-23 02:00:00","FRHOCH","measured",9.47833333333332,89.9383333333335,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",2,"night","2023-02-23","leafless",2023,2,23,1,"2023-02-23 01:59:00",2.81,3.65,0.32350000000001,9
"1275",6372,6372,"2023-02-23 03:00:00","FRHOCH","measured",8.91866666666667,93.4383333333333,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",3,"night","2023-02-23","leafless",2023,2,23,2,"2023-02-23 02:59:00",4.16,5.56,0.559666666666649,10
"1276",6379,6379,"2023-02-23 04:00:00","FRHOCH","measured",8.52700000000002,95.7166666666665,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",4,"night","2023-02-23","leafless",2023,2,23,3,"2023-02-23 03:59:00",3.37,4.96,0.39166666666665,11
"1277",6384,6384,"2023-02-23 05:00:00","FRHOCH","measured",8.40883333333333,96.215,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",5,"night","2023-02-23","leafless",2023,2,23,4,"2023-02-23 04:59:00",2.81,4.04,0.11816666666669,12
"1278",6386,6386,"2023-02-23 06:00:00","FRHOCH","measured",7.86633333333334,98.9366666666667,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",6,"night","2023-02-23","leafless",2023,2,23,5,"2023-02-23 05:59:00",2.01,2.66,0.542499999999991,13
"1279",6391,6391,"2023-02-23 07:00:00","FRHOCH","measured",8.12766666666668,99.2166666666667,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",7,"day","2023-02-23","leafless",2023,2,23,6,"2023-02-23 06:59:00",2.02,3,-0.261333333333341,14
"1280",6398,6398,"2023-02-23 08:00:00","FRHOCH","measured",8.86633333333333,99.9,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",8,"day","2023-02-23","leafless",2023,2,23,7,"2023-02-23 07:59:00",1.67,2.41,-0.738666666666649,15
"1281",6401,6401,"2023-02-23 09:00:00","FRHOCH","measured",10.2988333333333,96.5399999999999,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",9,"day","2023-02-23","leafless",2023,2,23,8,"2023-02-23 08:59:00",1.02,1.86,-1.43249999999997,16
"1282",6407,6407,"2023-02-23 10:00:00","FRHOCH","measured",13.1123333333333,81.0033333333333,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",10,"day","2023-02-23","leafless",2023,2,23,9,"2023-02-23 09:59:00",1.24,1.83,-2.8135,17
"1283",6411,6411,"2023-02-23 11:00:00","FRHOCH","measured",14.0881666666667,72.2733333333333,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",11,"day","2023-02-23","leafless",2023,2,23,10,"2023-02-23 10:59:00",1.84,3.09,-0.9758333333334,18
"1284",6416,6416,"2023-02-23 12:00:00","FRHOCH","measured",14.8,64.5150000000001,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",12,"day","2023-02-23","leafless",2023,2,23,11,"2023-02-23 11:59:00",3.17,4.86,-0.711833333333301,19
"1285",6425,6425,"2023-02-23 13:00:00","FRHOCH","measured",14.8358333333333,62.3816666666666,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",13,"day","2023-02-23","leafless",2023,2,23,12,"2023-02-23 12:59:00",3.41,4.58,-0.035833333333299,20
"1286",6428,6428,"2023-02-23 14:00:00","FRHOCH","measured",14.9106666666667,61.8333333333334,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",14,"day","2023-02-23","leafless",2023,2,23,13,"2023-02-23 13:59:00",3.05,4.6,-0.0748333333333999,21
"1287",6434,6434,"2023-02-23 15:00:00","FRHOCH","measured",14.4126666666667,67.9183333333334,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",15,"day","2023-02-23","leafless",2023,2,23,14,"2023-02-23 14:59:00",2.67,3.68,0.497999999999999,22
"1288",6439,6439,"2023-02-23 16:00:00","FRHOCH","measured",13.1705,76.5,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",16,"day","2023-02-23","leafless",2023,2,23,15,"2023-02-23 15:59:00",3.6,5.65,1.2421666666667,23
"1289",6441,6441,"2023-02-23 17:00:00","FRHOCH","measured",11.2218333333333,85.9183333333334,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",17,"day","2023-02-23","leafless",2023,2,23,16,"2023-02-23 16:59:00",3.24,4.54,1.9486666666667,0
"1290",6448,6448,"2023-02-23 18:00:00","FRHOCH","measured",9.5985,94.4450000000001,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",18,"night","2023-02-23","leafless",2023,2,23,17,"2023-02-23 17:59:00",1.56,2.75,1.6233333333333,1
"1291",6453,6453,"2023-02-23 19:00:00","FRHOCH","measured",8.69266666666668,99.1999999999999,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",19,"night","2023-02-23","leafless",2023,2,23,18,"2023-02-23 18:59:00",1.15,1.93,0.90583333333332,2
"1292",6456,6456,"2023-02-23 20:00:00","FRHOCH","measured",8.18416666666666,99.9,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",20,"night","2023-02-23","leafless",2023,2,23,19,"2023-02-23 19:59:00",1.1,1.83,0.508500000000019,3
"1293",6465,6465,"2023-02-23 21:00:00","FRHOCH","measured",7.21516666666668,99.9,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",21,"night","2023-02-23","leafless",2023,2,23,20,"2023-02-23 20:59:00",0.71,1.18,0.968999999999981,4
"1294",6466,6466,"2023-02-23 22:00:00","FRHOCH","measured",5.99050000000001,99.9,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",22,"night","2023-02-23","leafless",2023,2,23,21,"2023-02-23 21:59:00",1.51,2.69,1.22466666666667,5
"1295",6474,6474,"2023-02-23 23:00:00","FRHOCH","measured",4.75500000000001,99.8999999999999,1,48.053762,7.805014,"2023-02-23 06:23:40","2023-02-23 17:03:42",23,"night","2023-02-23","leafless",2023,2,23,22,"2023-02-23 22:59:00",1.08,2.14,1.2355,6
"1296",6480,6480,"2023-02-24 00:00:00","FRHOCH","measured",4.53966666666668,99.9,1,48.053762,7.805014,"2023-02-24 06:21:49","2023-02-24 17:05:16",0,"night","2023-02-23","leafless",2023,2,23,23,"2023-02-23 23:59:00",0.77,1.62,0.21533333333333,7
"1297",6483,6483,"2023-02-24 01:00:00","FRHOCH","measured",3.5915,99.9000000000001,1,48.053762,7.805014,"2023-02-24 06:21:49","2023-02-24 17:05:16",1,"night","2023-02-24","leafless",2023,2,24,0,"2023-02-24 00:59:00",0.78,1.21,0.94816666666668,8
"1298",6489,6489,"2023-02-24 02:00:00","FRHOCH","measured",3.46066666666668,99.8999999999999,1,48.053762,7.805014,"2023-02-24 06:21:49","2023-02-24 17:05:16",2,"night","2023-02-24","leafless",2023,2,24,1,"2023-02-24 01:59:00",1.76,2.69,0.13083333333332,9
"1299",6492,6492,"2023-02-24 03:00:00","FRHOCH","measured",4.44366666666668,99.8999999999999,1,48.053762,7.805014,"2023-02-24 06:21:49","2023-02-24 17:05:16",3,"night","2023-02-24","leafless",2023,2,24,2,"2023-02-24 02:59:00",1.1,2.12,-0.983000000000001,10
"1300",6496,6496,"2023-02-24 04:00:00","FRHOCH","measured",5.00533333333334,99.9,1,48.053762,7.805014,"2023-02-24 06:21:49","2023-02-24 17:05:16",4,"night","2023-02-24","leafless",2023,2,24,3,"2023-02-24 03:59:00",1.82,2.99,-0.561666666666659,11
"1301",6503,6503,"2023-02-24 05:00:00","FRHOCH","measured",5.33133333333333,99.9,1,48.053762,7.805014,"2023-02-24 06:21:49","2023-02-24 17:05:16",5,"night","2023-02-24","leafless",2023,2,24,4,"2023-02-24 04:59:00",2.15,3.02,-0.32599999999999,12
"1302",6510,6510,"2023-02-24 06:00:00","FRHOCH","measured",5.56633333333335,99.9,1,48.053762,7.805014,"2023-02-24 06:21:49","2023-02-24 17:05:16",6,"night","2023-02-24","leafless",2023,2,24,5,"2023-02-24 05:59:00",1.77,3.01,-0.23500000000002,13
"1303",6514,6514,"2023-02-24 07:00:00","FRHOCH","measured",6.03433333333332,99.9000000000001,1,48.053762,7.805014,"2023-02-24 06:21:49","2023-02-24 17:05:16",7,"day","2023-02-24","leafless",2023,2,24,6,"2023-02-24 06:59:00",1.02,2.17,-0.467999999999971,14
"1304",6520,6520,"2023-02-24 08:00:00","FRHOCH","measured",6.64116666666667,99.9000000000001,1,48.053762,7.805014,"2023-02-24 06:21:49","2023-02-24 17:05:16",8,"day","2023-02-24","leafless",2023,2,24,7,"2023-02-24 07:59:00",1.68,3.28,-0.60683333333335,15
"1305",6525,6525,"2023-02-24 09:00:00","FRHOCH","measured",7.35133333333333,99.6266666666667,1,48.053762,7.805014,"2023-02-24 06:21:49","2023-02-24 17:05:16",9,"day","2023-02-24","leafless",2023,2,24,8,"2023-02-24 08:59:00",0.85,1.95,-0.71016666666666,16
"1306",6528,6528,"2023-02-24 10:00:00","FRHOCH","measured",8.6835,95.2916666666667,1,48.053762,7.805014,"2023-02-24 06:21:49","2023-02-24 17:05:16",10,"day","2023-02-24","leafless",2023,2,24,9,"2023-02-24 09:59:00",1.45,2.14,-1.33216666666667,17
