"","X.3","X.2","datetime","station_id","type","ta","rh","No","station_lat","station_lon","sunrise","sunset","time_of_day","period","date","phenophase","Year","Month","Day_of_month","Hour","YYYYMMDDHHMM_To","WindSpeed_Avg_m_s","WindSpeed_Max_m_s","cooling_rate","time_after_sunset","temp_diff_KART","temp_diff_INST","temp_diff_HERD"
"719",3593,3593,"2023-01-30 23:00:00","FRSTGA","measured",2.44566666666667,82.1516666666667,1,47.997815,7.857968,"2023-01-30 07:00:48","2023-01-30 16:25:12",23,"night","2023-01-30","leafless",2023,1,30,22,"2023-01-30 22:59:00",1.53,3.06,0.50516666666667,7,1.01066666666667,0.51283333333333,0.6085
"720",3597,3597,"2023-01-31 00:00:00","FRSTGA","measured",1.00966666666666,88.3616666666667,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",0,"night","2023-01-30","leafless",2023,1,30,23,"2023-01-30 23:59:00",2.85,3.94,1.43600000000001,8,1.61916666666667,1.24100000000001,0.65866666666668
"721",3604,3604,"2023-01-31 01:00:00","FRSTGA","measured",-0.334499999999995,93.3683333333332,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",1,"night","2023-01-31","leafless",2023,1,31,0,"2023-01-31 00:59:00",1.54,3.38,1.34416666666666,9,2.26816666666666,1.51250000000001,0.699499999999991
"722",3607,3607,"2023-01-31 02:00:00","FRSTGA","measured",-1.056,96.7716666666666,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",2,"night","2023-01-31","leafless",2023,1,31,1,"2023-01-31 01:59:00",1.1,2.18,0.721500000000005,10,2.39516666666668,1.403,0.612666666666656
"723",3615,3615,"2023-01-31 03:00:00","FRSTGA","measured",-1.18900000000001,97.6366666666667,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",3,"night","2023-01-31","leafless",2023,1,31,2,"2023-01-31 02:59:00",0.81,1.72,0.13300000000001,11,2.34733333333336,1.12500000000002,0.435666666666679
"724",3619,3619,"2023-01-31 04:00:00","FRSTGA","measured",-1.29933333333333,98.1866666666667,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",4,"night","2023-01-31","leafless",2023,1,31,3,"2023-01-31 03:59:00",0.73,1.53,0.11033333333332,12,2.3945,1.14149999999999,0.447666666666668
"725",3623,3623,"2023-01-31 05:00:00","FRSTGA","measured",-1.77083333333334,98.6383333333334,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",5,"night","2023-01-31","leafless",2023,1,31,4,"2023-01-31 04:59:00",0.62,1.13,0.47150000000001,13,2.60233333333335,1.31200000000001,0.59750000000001
"726",3628,3628,"2023-01-31 06:00:00","FRSTGA","measured",-1.05766666666666,97.1216666666667,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",6,"night","2023-01-31","leafless",2023,1,31,5,"2023-01-31 05:59:00",1.41,2.58,-0.71316666666668,14,1.89016666666665,1.12133333333332,-0.24400000000002
"727",3634,3634,"2023-01-31 07:00:00","FRSTGA","measured",-1.08566666666667,96.9516666666668,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",7,"day","2023-01-31","leafless",2023,1,31,6,"2023-01-31 06:59:00",1.14,1.97,0.02800000000001,15,1.79983333333335,0.866500000000014,-0.236
"728",3640,3640,"2023-01-31 08:00:00","FRSTGA","measured",-0.748666666666658,95.8816666666668,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",8,"day","2023-01-31","leafless",2023,1,31,7,"2023-01-31 07:59:00",1.68,3.09,-0.337000000000012,16,1.66766666666666,0.793833333333328,-0.221333333333342
"729",3642,3642,"2023-01-31 09:00:00","FRSTGA","measured",-0.512999999999994,95.96,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",9,"day","2023-01-31","leafless",2023,1,31,8,"2023-01-31 08:59:00",1.09,1.85,-0.235666666666664,17,2.10666666666666,3.61433333333333,0.842999999999989
"730",3647,3647,"2023-01-31 10:00:00","FRSTGA","measured",1.15766666666667,89.5633333333333,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",10,"day","2023-01-31","leafless",2023,1,31,9,"2023-01-31 09:59:00",2.19,2.92,-1.67066666666666,18,1.841,2.18816666666667,0.684
"731",3651,3651,"2023-01-31 11:00:00","FRSTGA","measured",5.10566666666668,69.1966666666667,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",11,"day","2023-01-31","leafless",2023,1,31,10,"2023-01-31 10:59:00",3.24,5.87,-3.94800000000001,19,-0.0326666666666702,-0.22800000000001,-1.23400000000001
"732",3658,3658,"2023-01-31 12:00:00","FRSTGA","measured",5.70383333333333,63.5833333333334,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",12,"day","2023-01-31","leafless",2023,1,31,11,"2023-01-31 11:59:00",5.28,7.99,-0.59816666666665,20,-0.261,-0.24033333333333,-0.87549999999999
"733",3663,3663,"2023-01-31 13:00:00","FRSTGA","measured",5.42483333333334,64.6233333333334,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",13,"day","2023-01-31","leafless",2023,1,31,12,"2023-01-31 12:59:00",5.5,7.03,0.27899999999999,21,0.0651666666666602,0.15416666666666,-0.12816666666668
"734",3669,3669,"2023-01-31 14:00:00","FRSTGA","measured",5.68683333333333,63.6233333333334,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",14,"day","2023-01-31","leafless",2023,1,31,13,"2023-01-31 13:59:00",4.95,7.32,-0.26199999999999,22,0.16433333333333,0.16600000000001,0.00983333333334979
"735",3674,3674,"2023-01-31 15:00:00","FRSTGA","measured",5.61516666666667,64.355,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",15,"day","2023-01-31","leafless",2023,1,31,14,"2023-01-31 14:59:00",6.83,9.27,0.0716666666666601,23,0.0945,0.136,0.14816666666667
"736",3680,3680,"2023-01-31 16:00:00","FRSTGA","measured",5.31716666666669,67.525,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",16,"day","2023-01-31","leafless",2023,1,31,15,"2023-01-31 15:59:00",7.31,10.67,0.29799999999998,0,0.15983333333332,0.130333333333319,0.255333333333319
"737",3685,3685,"2023-01-31 17:00:00","FRSTGA","measured",5.29483333333334,69.5666666666666,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",17,"night","2023-01-31","leafless",2023,1,31,16,"2023-01-31 16:59:00",7.06,9.97,0.02233333333335,1,0.2315,0.1465,0.273499999999999
"738",3690,3690,"2023-01-31 18:00:00","FRSTGA","measured",5.21983333333334,72.2633333333334,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",18,"night","2023-01-31","leafless",2023,1,31,17,"2023-01-31 17:59:00",5.01,8.38,0.0750000000000002,2,0.26083333333333,0.14933333333333,0.28183333333333
"739",3691,3691,"2023-01-31 19:00:00","FRSTGA","measured",5.22466666666667,71.9366666666667,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",19,"night","2023-01-31","leafless",2023,1,31,18,"2023-01-31 18:59:00",5.34,7.53,-0.00483333333333036,3,0.296833333333329,0.221,0.30366666666667
"740",3696,3696,"2023-01-31 20:00:00","FRSTGA","measured",5.24166666666668,70.755,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",20,"night","2023-01-31","leafless",2023,1,31,19,"2023-01-31 19:59:00",5.11,7.14,-0.0170000000000092,4,0.294333333333331,0.22333333333332,0.288333333333321
"741",3704,3704,"2023-01-31 21:00:00","FRSTGA","measured",5.33466666666667,71.3950000000001,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",21,"night","2023-01-31","leafless",2023,1,31,20,"2023-01-31 20:59:00",5.85,7.5,-0.0929999999999902,5,0.20899999999999,0.12666666666666,0.26366666666666
"742",3707,3707,"2023-01-31 22:00:00","FRSTGA","measured",5.26450000000001,76.0416666666666,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",22,"night","2023-01-31","leafless",2023,1,31,21,"2023-01-31 21:59:00",6.17,8.02,0.07016666666666,6,0.168999999999991,0.0931666666666704,0.24883333333333
"743",3712,3712,"2023-01-31 23:00:00","FRSTGA","measured",5.425,74.6949999999999,1,47.997815,7.857968,"2023-01-31 06:59:33","2023-01-31 16:26:47",23,"night","2023-01-31","leafless",2023,1,31,22,"2023-01-31 22:59:00",6.88,10.7,-0.16049999999999,7,0.13066666666667,0.0673333333333401,0.24333333333335
"744",3716,3716,"2023-02-01 00:00:00","FRSTGA","measured",5.39949999999999,73.3383333333335,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",0,"night","2023-01-31","leafless",2023,1,31,23,"2023-01-31 23:59:00",7.44,9.41,0.0255000000000098,8,0.12516666666669,0.0570000000000102,0.24550000000001
"745",3722,3722,"2023-02-01 01:00:00","FRSTGA","measured",5.18758333333334,72.9733333333334,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",1,"night","2023-02-01","leafless",2023,2,1,0,"2023-02-01 00:59:00",6.84,9.33,0.21191666666665,9,0.105583333333341,0.0314166666666607,0.24241666666666
"746",3727,3727,"2023-02-01 02:00:00","FRSTGA","measured",5.033,72.1850000000001,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",2,"night","2023-02-01","leafless",2023,2,1,1,"2023-02-01 01:59:00",7.52,11.15,0.154583333333339,10,0.0950000000000095,0.0150000000000095,0.21366666666666
"747",3734,3734,"2023-02-01 03:00:00","FRSTGA","measured",5.01883333333335,72.4416666666665,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",3,"night","2023-02-01","leafless",2023,2,1,2,"2023-02-01 02:59:00",6.8,9.45,0.0141666666666502,11,0.11633333333332,0.0226666666666597,0.22283333333332
"748",3736,3736,"2023-02-01 04:00:00","FRSTGA","measured",4.68166666666666,76.0283333333334,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",4,"night","2023-02-01","leafless",2023,2,1,3,"2023-02-01 03:59:00",6.07,8.66,0.33716666666669,12,0.12350000000001,0.02433333333334,0.26
"749",3745,3745,"2023-02-01 05:00:00","FRSTGA","measured",4.234,79.24,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",5,"night","2023-02-01","leafless",2023,2,1,4,"2023-02-01 04:59:00",6.02,7.56,0.44766666666666,13,0.20116666666666,0.0825000000000102,0.31266666666667
"750",3746,3746,"2023-02-01 06:00:00","FRSTGA","measured",4.22499999999998,79.8750000000001,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",6,"night","2023-02-01","leafless",2023,2,1,5,"2023-02-01 05:59:00",6.78,9.61,0.00900000000001988,14,0.17900000000002,0.0830000000000197,0.30833333333336
"751",3751,3751,"2023-02-01 07:00:00","FRSTGA","measured",4.36200000000001,79.2383333333333,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",7,"day","2023-02-01","leafless",2023,2,1,6,"2023-02-01 06:59:00",6.72,8.78,-0.13700000000003,15,0.11499999999998,-0.00433333333333952,0.21133333333332
"752",3759,3759,"2023-02-01 08:00:00","FRSTGA","measured",4.63533333333334,79.6916666666668,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",8,"day","2023-02-01","leafless",2023,2,1,7,"2023-02-01 07:59:00",7.38,9.18,-0.27333333333333,16,0.10033333333333,0.0288333333333304,0.331333333333331
"753",3761,3761,"2023-02-01 09:00:00","FRSTGA","measured",4.96333333333334,79.415,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",9,"day","2023-02-01","leafless",2023,2,1,8,"2023-02-01 08:59:00",5.75,7.72,-0.328,17,0.10483333333333,0.0706666666666695,0.23666666666666
"754",3767,3767,"2023-02-01 10:00:00","FRSTGA","measured",5.40316666666668,80.56,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",10,"day","2023-02-01","leafless",2023,2,1,9,"2023-02-01 09:59:00",6.42,8.92,-0.43983333333334,18,-0.0340000000000193,0.04016666666665,-0.0415000000000001
"755",3772,3772,"2023-02-01 11:00:00","FRSTGA","measured",5.85400000000002,78.515,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",11,"day","2023-02-01","leafless",2023,2,1,10,"2023-02-01 10:59:00",6.66,10.18,-0.45083333333334,19,0.00416666666665044,-0.0106666666666797,-0.0156666666666796
"756",3778,3778,"2023-02-01 12:00:00","FRSTGA","measured",6.64833333333334,71.7783333333333,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",12,"day","2023-02-01","leafless",2023,2,1,11,"2023-02-01 11:59:00",6.36,8.44,-0.79433333333332,20,-0.0983333333333301,-0.0283333333333395,-0.14833333333336
"757",3783,3783,"2023-02-01 13:00:00","FRSTGA","measured",6.47049999999999,70.8066666666667,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",13,"day","2023-02-01","leafless",2023,2,1,12,"2023-02-01 12:59:00",6.52,9.67,0.17783333333335,21,-0.000666666666649718,-0.00383333333331937,0.0461666666666805
"758",3789,3789,"2023-02-01 14:00:00","FRSTGA","measured",6.335,69.0800000000001,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",14,"day","2023-02-01","leafless",2023,2,1,13,"2023-02-01 13:59:00",6.27,10.12,0.13549999999999,22,0.14916666666668,0.12750000000001,0.205
"759",3792,3792,"2023-02-01 15:00:00","FRSTGA","measured",6.13400000000001,68.2866666666668,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",15,"day","2023-02-01","leafless",2023,2,1,14,"2023-02-01 14:59:00",6.36,8.56,0.20099999999999,23,0.2485,0.17116666666667,0.30433333333332
"760",3798,3798,"2023-02-01 16:00:00","FRSTGA","measured",6.06666666666666,68.6433333333334,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",16,"day","2023-02-01","leafless",2023,2,1,15,"2023-02-01 15:59:00",6,7.8,0.0673333333333499,0,0.26450000000001,0.19550000000001,0.32500000000002
"761",3802,3802,"2023-02-01 17:00:00","FRSTGA","measured",5.88883333333333,70.0250000000001,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",17,"night","2023-02-01","leafless",2023,2,1,16,"2023-02-01 16:59:00",5.84,9.01,0.17783333333333,1,0.23950000000001,0.139500000000011,0.33783333333334
"762",3810,3810,"2023-02-01 18:00:00","FRSTGA","measured",5.82866666666667,71.3700000000001,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",18,"night","2023-02-01","leafless",2023,2,1,17,"2023-02-01 17:59:00",6.57,9.09,0.0601666666666594,2,0.19016666666668,0.11366666666667,0.32799999999998
"763",3811,3811,"2023-02-01 19:00:00","FRSTGA","measured",5.70233333333335,72.21,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",19,"night","2023-02-01","leafless",2023,2,1,18,"2023-02-01 18:59:00",7.24,9.94,0.126333333333321,3,0.19249999999999,0.12499999999999,0.337666666666641
"764",3819,3819,"2023-02-01 20:00:00","FRSTGA","measured",5.58716666666667,72.0666666666667,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",20,"night","2023-02-01","leafless",2023,2,1,19,"2023-02-01 19:59:00",6.64,8.82,0.11516666666668,4,0.18133333333333,0.133999999999999,0.32283333333332
"765",3823,3823,"2023-02-01 21:00:00","FRSTGA","measured",5.40183333333334,72.9883333333334,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",21,"night","2023-02-01","leafless",2023,2,1,20,"2023-02-01 20:59:00",6.3,8.74,0.18533333333333,5,0.187833333333329,0.133999999999999,0.339833333333339
"766",3827,3827,"2023-02-01 22:00:00","FRSTGA","measured",4.87550000000001,78.3549999999999,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",22,"night","2023-02-01","leafless",2023,2,1,21,"2023-02-01 21:59:00",7.26,9.99,0.52633333333333,6,0.25183333333332,0.173,0.42783333333332
"767",3835,3835,"2023-02-01 23:00:00","FRSTGA","measured",5.19016666666667,73.8983333333333,1,47.997815,7.857968,"2023-02-01 06:58:17","2023-02-01 16:28:23",23,"night","2023-02-01","leafless",2023,2,1,22,"2023-02-01 22:59:00",7.82,10.02,-0.31466666666666,7,0.15383333333334,0.11983333333334,0.31316666666667
"768",3839,3839,"2023-02-02 00:00:00","FRSTGA","measured",5.20200000000001,73.39,1,47.997815,7.857968,"2023-02-02 06:56:58","2023-02-02 16:29:59",0,"night","2023-02-01","leafless",2023,2,1,23,"2023-02-01 23:59:00",7.91,9.85,-0.0118333333333398,8,0.13716666666666,0.0959999999999903,0.31799999999999
"769",3845,3845,"2023-02-02 01:00:00","FRSTGA","measured",4.92716666666666,77.005,1,47.997815,7.857968,"2023-02-02 06:56:58","2023-02-02 16:29:59",1,"night","2023-02-02","leafless",2023,2,2,0,"2023-02-02 00:59:00",6.86,8.7,0.274833333333349,9,0.14716666666668,0.0805000000000096,0.32783333333334
"770",3849,3849,"2023-02-02 02:00:00","FRSTGA","measured",4.89841666666667,77.8558333333333,1,47.997815,7.857968,"2023-02-02 06:56:58","2023-02-02 16:29:59",2,"night","2023-02-02","leafless",2023,2,2,1,"2023-02-02 01:59:00",7.74,9.08,0.0287499999999898,10,0.11575000000001,0.0477499999999997,0.286583333333329
"771",3854,3854,"2023-02-02 03:00:00","FRSTGA","measured",5.02833333333334,77.5,1,47.997815,7.857968,"2023-02-02 06:56:58","2023-02-02 16:29:59",3,"night","2023-02-02","leafless",2023,2,2,2,"2023-02-02 02:59:00",7.43,9.59,-0.12991666666667,11,0.10916666666666,0.0573333333333093,0.26833333333333
"772",3858,3858,"2023-02-02 04:00:00","FRSTGA","measured",5.0825,78.1866666666666,1,47.997815,7.857968,"2023-02-02 06:56:58","2023-02-02 16:29:59",4,"night","2023-02-02","leafless",2023,2,2,3,"2023-02-02 03:59:00",7.35,9.22,-0.0541666666666591,12,0.1435,0.0590000000000002,0.29250000000001
"773",3863,3863,"2023-02-02 05:00:00","FRSTGA","measured",5.2075,77.765,1,47.997815,7.857968,"2023-02-02 06:56:58","2023-02-02 16:29:59",5,"night","2023-02-02","leafless",2023,2,2,4,"2023-02-02 04:59:00",7.04,9.67,-0.125,13,0.125166666666661,0.0170000000000101,0.23916666666667
"774",3867,3867,"2023-02-02 06:00:00","FRSTGA","measured",5.16033333333334,78.9666666666666,1,47.997815,7.857968,"2023-02-02 06:56:58","2023-02-02 16:29:59",6,"night","2023-02-02","leafless",2023,2,2,5,"2023-02-02 05:59:00",7.16,9.26,0.0471666666666595,14,0.13199999999999,0.0774999999999899,0.288
"775",3875,3875,"2023-02-02 07:00:00","FRSTGA","measured",5.28033333333333,78.9816666666667,1,47.997815,7.857968,"2023-02-02 06:56:58","2023-02-02 16:29:59",7,"day","2023-02-02","leafless",2023,2,2,6,"2023-02-02 06:59:00",7.26,8.97,-0.11999999999999,15,0.11616666666668,0.0546666666666793,0.51216666666668
"776",3879,3879,"2023-02-02 08:00:00","FRSTGA","measured",5.33883333333333,79.58,1,47.997815,7.857968,"2023-02-02 06:56:58","2023-02-02 16:29:59",8,"day","2023-02-02","leafless",2023,2,2,7,"2023-02-02 07:59:00",7.33,9.31,-0.0584999999999996,16,0.12316666666669,0.0700000000000003,0.30116666666667
